Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
123	617	0	1.04103137	49.662945	49.202286	47.9466917	49.677814	1.73112233	0.554618562	0	32	0	0	3
124	622	0	1.04949504	49.6842996	49.2310227	47.9466917	49.6842996	1.73760796	0.554618562	0	31.9	0	0	3
125	626	0	1.05795871	49.6659904	49.2592441	47.9466917	49.6842996	1.73760796	0.554618562	0	31.9	0	0	3
126	631	0	1.06642238	49.6811774	49.2881522	47.9848301	49.6842996	1.69946955	0.554618562	0	32.6	0	0	3
127	635	0	1.07488605	49.6631301	49.3161239	48.1056338	49.6842996	1.57866583	0.554618562	0	35.1	0	0	3
128	639	0	1.08334972	49.6770984	49.3423149	48.1838344	49.6842996	1.50046527	0.554618562	0	36.9	0	0	3
129	644	0	1.09181339	49.663017	49.366968	48.3056713	49.6842996	1.37862837	0.554618562	0	40.2	0	0	3
130	648	0	1.10027706	49.6777524	49.389836	48.3724626	49.6842996	1.31183708	0.554618562	0	42.2	0	0	3
131	652	0	1.10874073	49.6642036	49.411365	48.4758383	49.6842996	1.20846133	0.554618562	0	45.8	0	0	3
132	656	0	1.1172044	49.684336	49.4315066	48.5326261	49.684336	1.15170987	0.554618562	0	48.1	0	0	3
133	660	0	1.12566807	49.6697022	49.4504579	48.6279067	49.684336	1.05642929	0.554618562	0	52.4	0	0	3
134	665	0	1.13413174	49.6865769	49.4681024	48.6803204	49.6865769	1.00625652	0.554618562	0	55.1	0	0	3
135	669	0	1.14259541	49.6693836	49.4845868	48.7591715	49.6865769	0.92740538	0.554618562	0	59.8	0	0	3
136	673	0	1.15105908	49.6873724	49.5000568	48.8065025	49.6873724	0.880869933	0.554618562	0	62.9	0	0	3
137	677	0	1.15952275	49.6726233	49.5144922	48.8858664	49.6873724	0.801505969	0.554618562	0	69.1	0	0	3
138	681	0	1.16798642	49.6894894	49.5278859	48.9350004	49.6894894	0.754489088	0.554618562	0	73.5	0	0	3
139	686	0	1.17645009	49.671957	49.5401685	49.0063923	49.6894894	0.68309717	0.554618562	0	81.1	0	0	3
140	690	0	1.18491376	49.6900373	49.5515626	49.0385347	49.6900373	0.651502624	0.554618562	0	85.1	0	0	3
