Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
98	506	0	0.829439632	-1.89492774e-08	2.79026185e-09	-1.2058713e-07	1.78137589e-07	2.98724719e-07	0	0	0	0	0	3
99	511	0	0.837903302	-7.04583392e-08	3.13138298e-09	-1.2058713e-07	1.78137589e-07	2.98724719e-07	0	0	0	0	0	3
100	515	0	0.846366971	-3.24461319e-08	4.03812715e-09	-1.2058713e-07	1.78137589e-07	2.98724719e-07	0	0	0	0	0	3
101	522	0	0.854830641	1.25279083e-08	5.40280338e-09	-1.2058713e-07	1.78137589e-07	2.98724719e-07	0	0	0	0	0	3
102	526	0	0.863294311	8.95316881e-08	8.90478368e-09	-1.05569679e-07	1.78137589e-07	2.83707268e-07	0	0	0	0	0	3
103	530	0	0.871757981	-8.80381889e-09	1.04964798e-08	-1.05569679e-07	1.78137589e-07	2.83707268e-07	0	0	0	0	0	3
104	535	0	0.88022165	-9.70021843e-08	1.03801341e-08	-1.05569679e-07	1.78137589e-07	2.83707268e-07	0	0	0	0	0	3
105	539	0	0.88868532	-3.4729816e-08	1.10873706e-08	-1.05569679e-07	1.78137589e-07	2.83707268e-07	0	0	0	0	0	3
106	543	0	0.89714899	-5.27674145e-08	1.16163293e-08	-1.05569679e-07	1.78137589e-07	2.83707268e-07	0	0	0	0	0	3
107	548	0	0.90561266	5.5654533e-09	1.30451365e-08	-1.05569679e-07	1.78137589e-07	2.83707268e-07	0	0	0	0	0	3
108	552	0	0.914076329	-1.22158351e-09	1.42681691e-08	-1.05569679e-07	1.78137589e-07	2.83707268e-07	0	0	0	0	0	3
109	556	0	0.922539999	-3.93755622e-08	1.47689088e-08	-1.05569679e-07	1.78137589e-07	2.83707268e-07	0	0	0	0	0	3
110	561	0	0.931003669	-1.77953045e-08	1.59286353e-08	-1.05569679e-07	1.78137589e-07	2.83707268e-07	0	0	0	0	0	3
111	565	0	0.939467338	1.03596381e-08	1.74957698e-08	-1.05569679e-07	1.78137589e-07	2.83707268e-07	0	0	0	0	0	3
112	570	0	0.947931008	7.21201136e-08	2.02848798e-08	-1.05569679e-07	1.78137589e-07	2.83707268e-07	0	0	0	0	0	3
113	574	0	0.956394678	2.75409654e-08	2.22098148e-08	-1.05569679e-07	1.78137589e-07	2.83707268e-07	0	0	0	0	0	3
114	579	0	0.964858348	-4.75819726e-09	2.35934569e-08	-1.05569679e-07	1.78137589e-07	2.83707268e-07	0	0	0	0	0	3
115	583	0	0.973322017	7.34292538e-09	2.54753337e-08	-9.70021843e-08	1.78137589e-07	2.75139774e-07	0	0	0	0	0	3
116	588	0	0.981785687	3.25510989e-08	2.74311207e-08	-9.70021843e-08	1.78137589e-07	2.75139774e-07	0	0	0	0	0	3
117	592	0	0.990249357	5.17024118e-08	2.93328093e-08	-9.70021843e-08	1.78137589e-07	2.75139774e-07	0	0	0	0	0	3
118	596	0	0.998713026	-2.60154038e-08	2.90334865e-08	-9.70021843e-08	1.78137589e-07	2.75139774e-07	0	0	0	0	0	3
119	600	0	1.0071767	-7.3723953e-08	2.79009441e-08	-9.70021843e-08	1.78137589e-07	2.75139774e-07	0.000911052827	0	0	0	0	3
120	605	0	1.01564037	-7.34693642e-08	2.62643667e-08	-9.70021843e-08	1.78137589e-07	9.2212472e-08	0.000912884368	0	0	0	0	3
121	609	0	1.02410404	-2.09922228e-08	2.58226424e-08	-9.70021843e-08	1.78137589e-07	9.2212472e-08	0.000907742279	0	0	0	0	3
122	613	0	1.03256771	-1.6250674e-08	2.55349495e-08	-9.70021843e-08	1.78137589e-07	9.04153378e-08	0.000908021224	0	0	0	0	3
123	617	0	1.04103137	-1.82177281e-08	2.55032345e-08	-9.70021843e-08	1.78137589e-07	8.94371443e-08	0.000911738473	0	0	0	0	3
124	622	0	1.04949504	-4.104497e-08	2.53836193e-08	-9.70021843e-08	1.78137589e-07	8.88417027e-08	0.000909947151	0	0	0	0	3
125	626	0	1.05795871	-1.07947859e-07	2.41995045e-08	-1.07947859e-07	1.78137589e-07	8.86441154e-08	0.000910246592	0	0	0	0	3
126	631	0	1.06642238	-6.25623949e-08	2.35506767e-08	-1.07947859e-07	1.78137589e-07	8.75645086e-08	0.000909481661	0	0	0	0	3
127	635	0	1.07488605	-3.09018994e-08	2.30741712e-08	-1.07947859e-07	1.78137589e-07	8.64165203e-08	0.000910576427	0	0	0	0	3
128	639	0	1.08334972	-8.11447805e-08	2.13122115e-08	-1.07947859e-07	1.78137589e-07	8.38647145e-08	0.000908901678	0	0	0	0	3
129	644	0	1.09181339	-1.04238238e-07	1.85342486e-08	-1.07947859e-07	1.78137589e-07	8.07155855e-08	0.000910822925	0	0	0	0	3
130	648	0	1.10027706	-4.6783935e-08	1.6311455e-08	-1.07947859e-07	1.78137589e-07	7.8155054e-08	0.000913410049	0	0	0	0	3
131	652	0	1.10874073	7.57220211e-08	1.61575836e-08	-1.07947859e-07	1.78137589e-07	7.54264032e-08	0.000915353368	0	0	0	0	3
132	656	0	1.1172044	9.42044852e-08	1.61286233e-08	-1.07947859e-07	1.78137589e-07	7.34569002e-08	0.000908240514	0	0	0	0	3
133	660	0	1.12566807	3.73762249e-08	1.51900933e-08	-1.07947859e-07	1.78137589e-07	7.03925972e-08	0.000907452931	0	0	0	0	3
134	665	0	1.13413174	-7.10026927e-08	1.15942023e-08	-1.07947859e-07	1.78137589e-07	6.81444698e-08	0.000909436544	0	0	0	0	3
135	669	0	1.14259541	-6.83680439e-08	8.70813523e-09	-1.07947859e-07	1.78137589e-07	6.57809884e-08	0.000909302806	0	0	0	0	3
136	673	0	1.15105908	-1.75731623e-08	6.39464376e-09	-1.07947859e-07	1.78137589e-07	6.51359342e-08	0.000912504711	0	0	0	0	3
137	677	0	1.15952275	1.26871586e-07	8.34553112e-09	-1.07947859e-07	1.78137589e-07	6.43586553e-08	0.000912114273	0	0	0	0	3
138	681	0	1.16798642	8.34774304e-08	9.82457783e-09	-1.07947859e-07	1.78137589e-07	6.37629074e-08	0.000910128767	0	0	0	0	3
